"chainid","lastupdatedate","subchainid","storeid","bikoretno","storetype","chainname","subchainname","storename","address","city","zipcode","xmldocversion","lastupdatetime","latitude","longitude","address.full","chainname_en","provider"
7290103152017,"05/07/2015",NA,20,1,1,"אושר עד",NA,"לוד","בת שבע 1 מתחם טלרד","לוד","unknown",0,"20:05:00",31.951014,34.888075,"בת שבע 1 מתחם טלרד,לוד","osherad","cerberus"
7290103152017,"05/07/2015",NA,22,9,1,"אושר עד",NA,"אשקלון בת הדר","unknown","אשקלון בת הדר","unknown",0,"20:05:00",31.646387,34.596476,"unknown,אשקלון בת הדר","osherad","cerberus"
7290103152017,"05/07/2015",NA,26,5,1,"אושר עד",NA,"תלפיות","פייר קניג 26 קניון הדר","ירושלים","unknown",0,"20:05:00",31.768319,35.21371,"פייר קניג 26 קניון הדר,ירושלים","osherad","cerberus"
7290103152017,"05/07/2015",NA,28,3,1,"אושר עד",NA,"שמגר","שמגר 16","ירושלים","unknown",0,"20:05:00",31.7944579,35.2084273,"שמגר 16,ירושלים","osherad","cerberus"
7290492000005,"06/07/2015",NA,501,1,1,"Dor Alon",NA,"Am-pm בן יהודה","בן יהודה 30","תל אביב","6380407",0,"07:00:00",32.07608,34.76811,"בן יהודה 30,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,502,0,1,"Dor Alon",NA,"Am-pm פינסקר","פינסקר 10","תל אביב","6332315",0,"07:00:00",32.07379,34.76935,"פינסקר 10,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,503,9,1,"Dor Alon",NA,"Am-pm ארלוזרוב","דיזנגוף 193","תל אביב","6346232",0,"07:00:00",32.08666,34.77485,"דיזנגוף 193,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,504,8,1,"Dor Alon",NA,"Am-pm נורדאו","בן יהודה 195","תל אביב","6347312",0,"07:00:00",32.0921,34.77457,"בן יהודה 195,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,505,7,1,"Dor Alon",NA,"Am-pmאלנבי","אלנבי 115","תל אביב","6581708",0,"07:00:00",32.06245,34.77334,"אלנבי 115,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,506,6,1,"Dor Alon",NA,"Am-pm קינג גורג","קינג גורג 24","תל אביב","6326708",0,"07:00:00",32.07191,34.77349,"קינג גורג 24,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,507,5,1,"Dor Alon",NA,"Am-pm 24 שנקין","שנקין 24","תל אביב","6523132",0,"07:00:00",32.06927,34.77283,"שנקין 24,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,508,4,1,"Dor Alon",NA,"Am-pm  אבן גבירול","אבן גבירול 14","תל אביב","6407716",0,"07:00:00",32.0727,34.78192,"אבן גבירול 14,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,509,3,1,"Dor Alon",NA,"Am-pm זמנהוף","קינג גורג 99","תל אביב","6433831",0,"07:00:00",32.07742,34.77776,"קינג גורג 99,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,510,9,1,"Dor Alon",NA,"Am-pm לינקולן","לינקולן 9","תל אביב","6522041",0,"07:00:00",32.06692,34.78182,"לינקולן 9,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,511,8,1,"Dor Alon",NA,"Am-pm  הרצל","הרצל 91","תל אביב","6655414",0,"07:00:00",32.05487,34.77086,"הרצל 91,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,512,7,1,"Dor Alon",NA,"Am-pm  כל-בו שלום","אחד העם 9","תל אביב","6525101",0,"07:00:00",32.06359,34.76948,"אחד העם 9,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,513,6,1,"Dor Alon",NA,"Am-pm פרנקל","פרנקל 15","תל אביב","6608419",0,"07:00:00",32.11152,34.79929,"פרנקל 15,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,514,5,1,"Dor Alon",NA,"Am-pm גורדון","דיזנגוף 136","תל אביב","6346109",0,"07:00:00",32.08215,34.77386,"דיזנגוף 136,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,515,4,1,"Dor Alon",NA,"Am-pm שדרות ירושלים","שדרות ירושלים 11","תל אביב","6811406",0,"07:00:00",32.05566,34.75978,"שדרות ירושלים 11,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,516,3,1,"Dor Alon",NA,"Am-pm הרואה ר""ג","הרואה 9","תל אביב","5242223",0,"07:00:00",32.0853,34.78177,"הרואה 9,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,517,2,1,"Dor Alon",NA,"Am-pm זבוטינסקי ר""ג","זבוטינסקי 86","תל אביב","5244215",0,"07:00:00",32.08815,34.78217,"זבוטינסקי 86,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,518,1,1,"Dor Alon",NA,"Am-pm זבוטינסקי ת""א","אבן גבירול 136","תל אביב","6296601",0,"07:00:00",32.08826,34.78247,"אבן גבירול 136,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,519,0,1,"Dor Alon",NA,"Am-pm נחלת יצחק","נחלת יצחק","תל אביב","6744809",0,"07:00:00",32.0756,34.79919,"נחלת יצחק,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,521,5,1,"Dor Alon",NA,"Am-pm הדר דפנה","שד שאול המלך 41","תל אביב","6473302",0,"07:00:00",32.07782,34.7912,"שד שאול המלך 41,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,522,4,1,"Dor Alon",NA,"Am-pmדרייב סטור","דרך  נימר 170","תל אביב","6250782",0,"07:00:00",32.1120161,34.7925184,"דרך  נימר 170,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,523,3,1,"Dor Alon",NA,"Am-pm טופ מרקט","דיזנגוף 224","תל אביב","6311519",0,"07:00:00",32.08866,34.77539,"דיזנגוף 224,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,524,2,1,"Dor Alon",NA,"Am-pm היי מרקט","בן יהודה 61","תל אביב","6340126",0,"07:00:00",32.07952,34.76946,"בן יהודה 61,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,525,1,1,"Dor Alon",NA,"Am-pm אסף הרופא","צריפין","צריפין","70300",0,"07:00:00",31.95712,34.84081,"צריפין,צריפין","doralon","cerberus"
7290492000005,"06/07/2015",NA,529,7,1,"Dor Alon",NA,"Am-pm בן גוריון","בן גוריון 119","בת ים","5956005",0,"07:00:00",32.01454,34.73875,"בן גוריון 119,בת ים","doralon","cerberus"
7290492000005,"06/07/2015",NA,531,2,1,"Dor Alon",NA,"Am-pmכצנלסון גבעתיים","כצנלסון 129","גבעיים","5327314",0,"07:00:00",32.07654,34.81588,"כצנלסון 129,גבעיים","doralon","cerberus"
7290492000005,"06/07/2015",NA,532,1,1,"Dor Alon",NA,"Am-pm סלומון","סלומון 24","תל אביב","6811133",0,"07:00:00",32.06132,34.77991,"סלומון 24,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,533,0,1,"Dor Alon",NA,"Am-pm י.ל פרץ","י.ל פרץ 29","תל אביב","6685402",0,"07:00:00",32.05924,34.77593,"י.ל פרץ 29,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,534,9,1,"Dor Alon",NA,"Am-pm בוגרשוב","בוגרשוב 49","תל אביב","6314513",0,"07:00:00",32.07594,34.77168,"בוגרשוב 49,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,535,8,1,"Dor Alon",NA,"Am-pm שנקין59","שנקין 59","תל אביב","6523313",0,"07:00:00",32.06834,34.77742,"שנקין 59,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,536,7,1,"Dor Alon",NA,"Am-pmזבוטינסקי 44","זבוטינסקי 44","רמת גן","5248504",0,"07:00:00",32.08453,34.80955,"זבוטינסקי 44,רמת גן","doralon","cerberus"
7290492000005,"06/07/2015",NA,537,6,1,"Dor Alon",NA,"Am-pm סוקולוב","סוקולוב 10","הרצליה","4649713",0,"07:00:00",32.16698,34.83987,"סוקולוב 10,הרצליה","doralon","cerberus"
7290492000005,"06/07/2015",NA,538,5,1,"Dor Alon",NA,"Am-pm נחלת בנימין","נחלת בנימין 85","תל אביב","6610207",0,"07:00:00",32.06092,34.77262,"נחלת בנימין 85,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,540,0,1,"Dor Alon",NA,"Am-pm טברסקי","יצחק שדה 35","תל אביב","6721309",0,"07:00:00",32.065,34.78867,"יצחק שדה 35,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,542,8,1,"Dor Alon",NA,"Am-pm שד יהודית","שד יהודית 16","תל אביב","6701618",0,"07:00:00",32.07004,34.79009,"שד יהודית 16,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,543,7,1,"Dor Alon",NA,"Am-pm כיכר רבין","אבן גבירול 72/74","תל אביב","6416203",0,"07:00:00",32.08063,34.78137,"אבן גבירול 72/74,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,544,6,1,"Dor Alon",NA,"Am-pm ברודצקי","ברודצקי 15","תל אביב","6905126",0,"07:00:00",32.1067,34.79763,"ברודצקי 15,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,545,5,1,"Dor Alon",NA,"Am-pm הנשיא הרצליה","הנשיא יצחק בן צבי 75","הרצליה פיתוח","4639975",0,"07:00:00",32.18055,34.81129,"הנשיא יצחק בן צבי 75,הרצליה פיתוח","doralon","cerberus"
7290492000005,"06/07/2015",NA,548,2,1,"Dor Alon",NA,"Am-pm נווה מונסון","רחוב השקד 30","נווה מונסון","6019000",0,"07:00:00",32.06626,34.85962,"רחוב השקד 30,נווה מונסון","doralon","cerberus"
7290492000005,"06/07/2015",NA,549,1,1,"Dor Alon",NA,"Am-pm הוד השרון","סוקולוב 11","רמת השרון","4528440",0,"07:00:00",32.13947,34.83573,"סוקולוב 11,רמת השרון","doralon","cerberus"
7290492000005,"06/07/2015",NA,551,6,1,"Dor Alon",NA,"Am-pm הדר נס ציונה","השייטת 4","נס ציונה","7420812",0,"07:00:00",31.93059,34.79116,"השייטת 4,נס ציונה","doralon","cerberus"
7290492000005,"06/07/2015",NA,553,4,1,"Dor Alon",NA,"Am-pm החשמל","החשמל 11","תל אביב","6618905",0,"07:00:00",32.06131,34.77568,"החשמל 11,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,554,3,1,"Dor Alon",NA,"Am-pm ווינשל","וינשל 6","תל אביב","6941331",0,"07:00:00",32.11817,34.82396,"וינשל 6,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,556,1,1,"Dor Alon",NA,"Am- pm עליית הנוער","עליית הנוער 27","גבעתיים","5340101",0,"07:00:00",32.07486,34.80154,"עליית הנוער 27,גבעתיים","doralon","cerberus"
7290492000005,"06/07/2015",NA,557,0,1,"Dor Alon",NA,"Am-pm אבן גבירול 91","אבן גבירול 91","תל אביב","6404619",0,"07:00:00",32.08516,34.78167,"אבן גבירול 91,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,558,9,1,"Dor Alon",NA,"Am-pm המלכות","הרוגי המלכות 9 שיכון דן","תל אביב","6971409",0,"07:00:00",32.10957,34.83295,"הרוגי המלכות 9 שיכון דן,תל אביב","doralon","cerberus"
7290492000005,"06/07/2015",NA,647,2,1,"Dor Alon",NA,"להבות חביבה","כביש 581 בין צומת הרוא""ה וצומת ברקאי","להבות חביבה","3883500",0,"07:00:00",32.395376,35.0086964,"כביש 581 בין צומת הרוא""ה וצומת ברקאי,להבות חביבה","doralon","cerberus"
7290492000005,"06/07/2015",NA,648,1,1,"Dor Alon",NA,"גשר הזיו","אמצע כביש נהריה ראש הנקרה -מס 4","גשר הזיו","22815",0,"07:00:00",33.0444917,35.10777,"אמצע כביש נהריה ראש הנקרה -מס 4,גשר הזיו","doralon","cerberus"
7290492000005,"06/07/2015",NA,649,0,1,"Dor Alon",NA,"עינת -ב מרכולית","קיבוץ עינת ליד ראש העין","unknown","48805",0,"07:00:00",32.0879439,34.9416487,"קיבוץ עינת ליד ראש העין,unknown","doralon","cerberus"
7290492000005,"06/07/2015",NA,655,1,1,"Dor Alon",NA,"משמר השרון","צ.העוגן כביש 4 קיבוץ משמר השרון","משמר השרון","40270",0,"07:00:00",32.358352,34.907557,"צ.העוגן כביש 4 קיבוץ משמר השרון,משמר השרון","doralon","cerberus"
7290492000005,"06/07/2015",NA,656,0,1,"Dor Alon",NA,"עין שמר","צומת כרכור ליד פרדס חנה כביש 65","עין שמר","37064",0,"07:00:00",32.4651798,34.9922276,"צומת כרכור ליד פרדס חנה כביש 65,עין שמר","doralon","cerberus"
7290492000005,"06/07/2015",NA,657,9,1,"Dor Alon",NA,"עינת","קיבוץ עינת ליד ראש העין","עינת","48805",0,"07:00:00",32.08195,34.93751,"קיבוץ עינת ליד ראש העין,עינת","doralon","cerberus"
7290492000005,"06/07/2015",NA,662,1,1,"Dor Alon",NA,"בית השיטה-קיבוץ","צומת בית השיטה כביש 70","בית השיטה","10801",0,"07:00:00",32.5512825,35.4399595,"צומת בית השיטה כביש 70,בית השיטה","doralon","cerberus"
7290492000005,"06/07/2015",NA,701,9,1,"Dor Alon",NA,"גשר","קיבוץ גשר","קיבוץ גשר","15157",0,"07:00:00",32.62121,35.55038,"קיבוץ גשר,קיבוץ גשר","doralon","cerberus"
7290492000005,"06/07/2015",NA,702,8,1,"Dor Alon",NA,"כפר הנשיא","קיבוץ כפר הנשיא","קיבוץ כפר הנשיא","1230500",0,"07:00:00",32.97414,35.60404,"קיבוץ כפר הנשיא,קיבוץ כפר הנשיא","doralon","cerberus"
7290492000005,"06/07/2015",NA,704,6,1,"Dor Alon",NA,"איילת השחר","קיבוץ איילת השחר","קיבוץ איילת  השחר","12200",0,"07:00:00",33.021575,35.574045,"קיבוץ איילת השחר,קיבוץ איילת  השחר","doralon","cerberus"
7290492000005,"06/07/2015",NA,705,5,1,"Dor Alon",NA,"שדה ורבורג","קיבוץ שדה ורבורג","קיבוץ שדה ורבורג","44935",0,"07:00:00",32.20869,34.90325,"קיבוץ שדה ורבורג,קיבוץ שדה ורבורג","doralon","cerberus"
7290492000005,"06/07/2015",NA,706,4,1,"Dor Alon",NA,"בית יהושוע","מושב בית יהושוע","מושב בית יהושוע","40591",0,"07:00:00",32.25886,34.86689,"מושב בית יהושוע,מושב בית יהושוע","doralon","cerberus"
7290492000005,"06/07/2015",NA,707,3,1,"Dor Alon",NA,"דגניה א","קיבות דגניה","קיבוץ דגניה","15120",0,"07:00:00",32.70769,35.57693,"קיבות דגניה,קיבוץ דגניה","doralon","cerberus"
7290492000005,"06/07/2015",NA,708,2,1,"Dor Alon",NA,"בן נון","קיבות בן נון","קיבוץ בן נון","99780",0,"07:00:00",31.862714,34.946991,"קיבות בן נון,קיבוץ בן נון","doralon","cerberus"
7290492000005,"06/07/2015",NA,709,1,1,"Dor Alon",NA,"נווה ירק  מושב","מושב נווה ירק","מושב נווה ירק","49945",0,"07:00:00",32.13165,34.92321,"מושב נווה ירק,מושב נווה ירק","doralon","cerberus"
7290492000005,"06/07/2015",NA,710,7,1,"Dor Alon",NA,"העוגן","קיבוץ העוגן","קיבוץ העוגן","4288000",0,"07:00:00",32.35976,34.92327,"קיבוץ העוגן,קיבוץ העוגן","doralon","cerberus"
7290492000005,"06/07/2015",NA,711,6,1,"Dor Alon",NA,"מעוז חיים","קיבוץ מעוז חיים","קיבוץ מעוז חיים","10845",0,"07:00:00",32.49249,35.55122,"קיבוץ מעוז חיים,קיבוץ מעוז חיים","doralon","cerberus"
7290492000005,"06/07/2015",NA,712,5,1,"Dor Alon",NA,"הגושרים","קיבוץ הגושרים","קיבוץ הגושרים","13325",0,"07:00:00",33.21711,35.62714,"קיבוץ הגושרים,קיבוץ הגושרים","doralon","cerberus"
7290492000005,"06/07/2015",NA,713,4,1,"Dor Alon",NA,"חגור","מושב חגור","מושב חגור","45870",0,"07:00:00",32.139034,34.9486356,"מושב חגור,מושב חגור","doralon","cerberus"
7290492000005,"06/07/2015",NA,714,3,1,"Dor Alon",NA,"בית זרע","קיבוץ בית זרע","קיבוץ בית זרע","1513500",0,"07:00:00",32.687757,35.575241,"קיבוץ בית זרע,קיבוץ בית זרע","doralon","cerberus"
7290492000005,"06/07/2015",NA,715,2,1,"Dor Alon",NA,"שדי חמד-מושב","מושב שדי חמד","מושב שדי חמד","45855",0,"07:00:00",32.16026,34.94423,"מושב שדי חמד,מושב שדי חמד","doralon","cerberus"
7290492000005,"06/07/2015",NA,716,1,1,"Dor Alon",NA,"צור משה","מושב צור משה","מושב צור משה","40600",0,"07:00:00",32.29849,34.91265,"מושב צור משה,מושב צור משה","doralon","cerberus"
7290492000005,"06/07/2015",NA,717,0,1,"Dor Alon",NA,"לכיש","מושב לכיש","מושב לכיש","unknown",0,"07:00:00",31.56091,34.84409,"מושב לכיש,מושב לכיש","doralon","cerberus"
7290492000005,"06/07/2015",NA,719,8,1,"Dor Alon",NA,"אחיטוב","מושב אחיטוב","מושב אחיטוב","38855",0,"07:00:00",32.38978,34.99383,"מושב אחיטוב,מושב אחיטוב","doralon","cerberus"
7290492000005,"06/07/2015",NA,720,4,1,"Dor Alon",NA,"סגולה","קיבוץ סגולה","מושב סגולה","79835",0,"07:00:00",31.67152,34.78133,"קיבוץ סגולה,מושב סגולה","doralon","cerberus"
7290492000005,"06/07/2015",NA,721,3,1,"Dor Alon",NA,"מכמורת","מושב מכמורת","מושב מכמורת","40297",0,"07:00:00",32.40527,34.87336,"מושב מכמורת,מושב מכמורת","doralon","cerberus"
